data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
CON1357400,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Khost,Qalandar,0,Qalandar,33.5151,69.676,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 9th, 3 Afghan soldiers were killed, and 3 more injured, by Taliban militants during an attack in the Zandai area of Qalandar district, Khost province.",3
CON1357330,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Helmand,Nawa-e Barakzayi,0,Sorkh Doz,31.2666,64.2333,1,Pajhwok Afghan News English,National,"On February 9th, at least 6 Afghan security personnel were killed, and 8 others wounded, when Taliban militants ambushed a security checkpost in the Surkh Doz area of Nawa-e Barakzayi district, Helmand province. Taliban militants suffered unknown casualties.",6
CON1357337,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,Islamic State (Afghanistan),2,12,Southern Asia,Afghanistan,Nuristan,Parun,0,Parun,35.4206,70.9226,3,Bakhtar News Agency,National,"On February 9th, 10 militants (from both IS and Taliban) were killed, and 8 others injured, in joint air and ground attacks by Afghan security forces in Nuristan province.",10
CON1357399,2018 February,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on February 9th, 8 Afghan police personnel were killed by Taliban militants during attacks on two police posts in Ghazni district of Ghazni province.",8
CON1738722,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Ghazni,Andar,0,Miray,33.3246,68.4407,2,Afghan Ministry of Defense,National,"On February 9th, 3 militants were killed and one other was wounded by Afghan Security Forces in Andar district of Ghazni.",3
CON1738723,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Farah,0,Farah,32.3745,62.1164,1,Afghan Ministry of Defense,National,"On February 9th, 2 militants were killed were killed by Afghan Security Forces in capital of Farah province.",2
CON1357177,2018 February,2,Battle-No change of territory,Taliban,0,Police Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Helmand,Sangin,0,Sangin,32.0728,64.8359,2,BBC Monitoring; Afghan Islamic Press News Agency,National,"On February 10th, 3 Taliban militants were killed after they attacked an Afghan security checkpost in the Lal Jan Tamir area of Sangin district, Helmand province.",3
CON1357171,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Takhar,Darqad,0,Darqad,37.3841,69.4529,2,"Khaama Press, Xinhua General News Service",Subnational-international,"On February 10th, at least 6 Taliban militants were killed by Afghan army forces during Pamir-18 operations in Darqad district, Takhar province. Among the dead was Taliban commander Mawlavi Mir Wali.",6
CON1357174,2018 February,2,Battle-No change of territory,Militia (Pro-Government),0,Militia (Pro-Government),0,3,33,Southern Asia,Afghanistan,Faryab,Shirin Tagab,0,Shirin Tagab,36.2553,64.8138,2,Pajhwok Afghan News English,National,"On February 10th, 4 members of a pro-government militia were killed during a battle with members of another pro-government militia in Gerezwan Qashlaq village, Shirin Tagab district of Faryab province. Rockets were also used to destroy the homes of the deceased.",4
CON1357175,2018 February,2,Battle-No change of territory,Taliban,0,Militia (Pro-Government),Police Forces of Afghanistan (2004-) National Directorate of Security,3,23,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,1,"Anadolu Agency, Khaama Press",Subnational-regional,"On February 10th, 16 members of a pro-government militia were shot dead by 1-3 Taliban infiltrators in a military compound close to the Turabi Hotel in Girishk city, Helmand province. The militia men were being specially trained by the National Directorate of Security to infiltrate Taliban groups themselves. Casualties to the Taliban infiltrators is unknown.",16
CON1357166,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Nahri Saraj,0,Girishk,31.8209,64.57,2,Xinhua General News Service,International,"On February 10th, 3 Taliban militants were killed by Afghan security forces during an operation in Girishk district of Helmand province.",3
CON1594976,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Nad Ali,0,Nad-e Ali,31.6323,64.2645,2,Xinhua General News Service,International,"On February 10th, a total of 2 Taliban militants were killed, and 9 arrested, by Afghan security forces during joint ground and air strikes on militant hideouts in the Nad Ali and Garmsir districts of Helmand province. Fatalities split over two events.",1
CON1357169,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Helmand,Garmsir,0,Garmsir,31.1167,64.2,2,Xinhua General News Service,International,"On February 10th, a total of 2 Taliban militants were killed, and 9 arrested, by Afghan security forces during joint ground and air strikes on militant hideouts in the Nad Ali and Garmsir districts of Helmand province. Fatalities split over two events.",1
CON1357170,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,0,Mehtar Lam,34.6714,70.2094,1,Bakhtar News Agency,National,"On February 10th, 8 Taliban militants were killed by Afghan security forces during a raid on their compound in the suburbs of Mehtar Lam town, Laghman province.",8
CON1357176,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Helmand,Lashkargah,0,Lashkargah,31.5938,64.3716,1,Bakhtar News Agency,National,"On February 10th, 7 Taliban militants were killed in a battle with Afghan security forces following an attack by the militants on a security checkpost in the suburbs of Lashkargah city, Helmand province.",7
CON1738728,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Logar,Mohammad Agha,0,Mohammad Agha,34.2118,69.0999,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on Februrary 10th, a total of 14 Afghan soldiers were killed during Taliban attacks in the Ahino area of Mohammad Agha district, Logar province, the Kota Sangi area in Ghazni district of the Ghazni province and a region in the Tagab district of Faryab province. Fatalities split across three events.",5
CON1738729,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on Februrary 10th, a total of 14 Afghan soldiers were killed during Taliban attacks in the Ahino area of Mohammad Agha district, Logar province, the Kota Sangi area in Sholgar district of the Ghazni province and a region in the Tagab district of Faryab province. Fatalities split across three events.",5
CON1757219,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Badakhshan,Tagab,0,Tagab,36.0267,70.9415,2,BBC Monitoring; Voice of Jihad,National,"As reported by Taliban sources on Februrary 10th, a total of 14 Afghan soldiers were killed during Taliban attacks in the Ahino area of Mohammad Agha district, Logar province, the Kota Sangi area in Sholgar district of the Ghazni province and a region in the Tagab district of Faryab province. Fatalities split across three events.",4
CON1738731,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Farah,Bala Buluk,0,Bala Buluk,32.6357,62.4654,2,Afghan Ministry of Defense,National,"On February 10th, 1 militant was killed by Afghan security forces in the Balablok district of Farah.",1
CON1757220,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Badakhshan,Jurm,0,Jurm,36.8648,70.8342,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 11th, 4 Afghan soliders were killed, and several injured, during a Taliban attack on their post in the Dahanab Kab area of Jurm district, Badakhshan.",4
CON1738737,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Takhar,Darqad,0,Darqad,37.3841,69.4529,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 11th, 12 Afghan soliders were killed during a Taliban attack on their post in the Basirkhel area of Darqad district, Takhar province",12
CON1738738,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Kandahar,Shah Wali Kot,0,Shah Wali Kot,32.0849,66.0004,2,Afghan Ministry of Defense,National,"On February 11th, 3 militants were killed and two other were wounded by Afghan Security Forces in Shah Wali Kut district of Kandahar.",3
CON1738739,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Zabul,Arghandab,0,Arghandab,31.6547,65.6494,2,Afghan Ministry of Defense,National,"On February 11th, 2 militants were killed and three motorbikes were destroyed by Afghan Security Forces in Arghandab district of Zabul.",2
CON1356766,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,0,Dih Bala,34.0923,70.469,2,Bakhtar News Agency,National,"On February 12th, a total of 20 Islamic State militants were killed in joint air and ground operations by Afghan military forces in the Rodat, Dih Bala, and Achin districts of Nangarhar province. Fatalities split over three events.",7
CON1734234,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,0,Sra Kala,34.1258,70.7133,2,Bakhtar News Agency,National,"On February 12th, a total of 20 Islamic State militants were killed in joint air and ground operations by Afghan military forces in the Rodat, Dih Bala, and Achin districts of Nangarhar province. Fatalities split over three events.",6
CON1356768,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Faryab,Pashtun Kot,0,Pashtun Kot,35.9202,64.7809,2,"BBC Monitoring; Noor TV, BBC Monitoring; National Afghanistan TV",National,"On February 12th, at least 8 Taliban militants were killed by Afghan security forces in Pashtun Kot district of Faryab province.",8
CON1356765,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Nangarhar,Rodat,0,Rodat,34.272,70.5679,2,Bakhtar News Agency,National,"On February 12th, a total of 20 Islamic State militants were killed in joint air and ground operations by Afghan military forces in the Rodat, Dih Bala, and Achin districts of Nangarhar province. Fatalities split over three events.",7
CON1356771,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Naish,0,Naish,32.4269,65.6371,2,Khaama Press,Subnational,"On February 12th, at least 40 Taliban militants were killed during a battle with Afghan security forces following an attack on a security checkpost in Naish district of Kandahar province. The bulk of the casualties were caused by a supporting Afghan airstrike after the attack was launched. Taliban sources claim that they captured two security posts and killed 20 security personnel in the attack, a claim refuted by security officials.",40
CON1738745,2018 February,2,Battle-No change of territory,Taliban,0,Military Forces of Afghanistan (2004-),0,1,12,Southern Asia,Afghanistan,Kandahar,Naish,0,Naish,32.4269,65.6371,2,BBC Monitoring; Voice of Jihad,National,"Taliban sources reported that on February 12th, 17 Afghan soldiers and at least 3 Taliban were killed, and 4 militants injured, during Taliban attacks on check posts in the Naish district of Kandahar.",20
CON1738746,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Faryab,Gormach,0,Gormach,35.7258,63.7882,2,Afghan Ministry of Defense,National,"On February 12th, 2 militants were killed and 8 others were wounded by Afghan Security Forces in Ghormach district of Faryab.",2
CON1738747,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Taliban and/or Islamic State (Afghanistan),0,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,1,Afghan Ministry of Defense,National,"On February 12th, 2 militants were killed by Afghan Security Forces in Tarenkut city, capital of Urozgan.",2
CON1738748,2018 February,2,Battle-No change of territory,Military Forces of Afghanistan (2004-),0,Unidentified Armed Group (Tajikistan),0,3,13,Southern Asia,Afghanistan,Badakhshan,Jurm,0,Jurm,36.8648,70.8342,2,Afghan Ministry of Defense,National,"On February 12th, 1 suspected IS or Taliban militant from Tajikistan was killed and 1 other was wounded by Afghan Security Forces in Jurm district of Badakhshan.",1
